0,0,0,0,0,0,0,0,0,0,0,0,0,0
Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz]
1,0.5579999685287476,-3.6085848808288574,-7.2781940616550855e-06,0.00029622361762449145,8.679126767674461e-05,-0.04239282011985779,3.4130578519463595,-0.00036621064646169543,1.628948302823119e-05,8.678487211000174e-05,1.3212332725524902,0.1876995682794106,200015.59375
1,1.1050000190734863,-3.608584403991699,-7.529989488830324e-06,0.0006134569412097335,0.00017358391778543591,-0.12888062000274658,3.5340655346194976,-0.0003694594488479197,2.7205122023588046e-05,0.00017357747128698975,1.9198024272918701,0.15673187206770403,136523.421875
1,1.652000069618225,-3.608571767807007,-7.0451756073453e-06,0.0010612511541694403,0.0002862169058062136,-0.17776566743850708,3.7078562888523865,-0.0003726691356860101,2.7461421268526465e-05,0.00028621163801290095,2.557053565979004,0.09594795466454319,93195.3046875
1,2.1989998817443848,-3.60858154296875,-7.38916651243926e-06,0.0017136329552158713,0.00044127347064204514,-0.22552531957626343,3.883380872007931,-0.00035736444988287985,1.6257017705356702e-05,0.00044126997818239033,2.2330820560455322,0.03684143157057737,63617.18359375
1,2.746000051498413,-3.60855770111084,-6.771379958081525e-06,0.0027000056579709053,0.000657378404866904,-0.289636492729187,4.107232056881396,-0.00034687426523305476,2.893701457651332e-05,0.0006573756691068411,2.5862367153167725,0.044018992391107625,43429.68359375
1,3.2929999828338623,-3.6085519790649414,-7.055901733110659e-06,0.004275890067219734,0.0009695278131403029,-0.35640233755111694,4.4102809731369295,-0.0003584212972782552,3.7825427625648445e-06,0.0009695264743641019,0.9813036322593689,0.0039014331867995235,29648.431640625
1,3.703000068664551,-3.608551263809204,-6.488744929811219e-06,0.006859923712909222,0.0014261578908190131,-0.43261516094207764,4.810073104156587,-0.00035536818904802203,4.752255335915834e-06,0.0014261569594964385,-0.7474545240402222,0.0033322105987505096,20234.375
1,4.11299991607666,-3.6085011959075928,-5.2143495850032195e-06,0.00943959504365921,0.0017516921507194638,-0.5177181959152222,5.38884360461519,-0.00036104381433688104,7.882135832915083e-06,0.0017516912193968892,-2.060486078262329,0.0044997290307985435,13812.49609375
1,4.5229997634887695,-3.6084489822387695,-5.194578079681378e-06,0.00908480305224657,0.00145710667129606,-0.5984392166137695,6.234823593365244,-0.0003508276422508061,1.2675148354901467e-05,0.0014571062056347728,-0.38040435314178467,0.008698850026089673,9429.6865234375
1,5.0229997634887695,-3.6084582805633545,-4.159358923061518e-06,0.009035484865307808,0.001217840937897563,-0.6681433320045471,7.419265179988403,-0.00028115406166762114,1.2830825653509237e-05,0.0012178417528048158,-0.2900552749633789,0.01053570845633968,6439.01123046875
1,5.645999908447266,-3.6084675788879395,-4.461543085199082e-06,0.00912512093782425,0.0010130064329132438,-0.7202074527740479,9.007959516685267,-0.00029418853227980435,1.1224621630390175e-05,0.0010130060836672783,-0.12990689277648926,0.011080507621193024,4392.0263671875
